css-4rbku5 href,css-901oao,UserId,Tweet_Url,Date-time,Tweets,Comments,Retweets,Likes,css-4rbku5 href 6,Impressions,r-4qtqp9 src,css-4rbku5 2,css-4rbku5 href 7,css-4rbku5 3,css-4rbku5 href 8,css-4rbku5 4,css-4rbku5 href 9,css-4rbku5 5,css-4rbku5 href 10
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720754201419260130,Nov 4,Hardik Bhai,26,82,3.4K,https://twitter.com/RVCJ_FB/status/1720754201419260130/analytics,71K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720748378307580002,Nov 4,Technique hi galat hai..,57,50,952,https://twitter.com/RVCJ_FB/status/1720748378307580002/analytics,64K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720746481618129206,Nov 4,Virat Kohli!,63,626,8.4K,https://twitter.com/RVCJ_FB/status/1720746481618129206/analytics,173K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720743640006611223,Nov 4,What A Brilliant Catch By Kane Williamson!,21,108,2K,https://twitter.com/RVCJ_FB/status/1720743640006611223/analytics,22K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#PUMADive,https://twitter.com/hashtag/PUMADive?src=hashtag_click,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720741692196937978,Nov 4,KL Rahul!,38,525,16K,https://twitter.com/RVCJ_FB/status/1720741692196937978/analytics,165K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720740008431386835,Nov 4,Bhai ke toh mazze hai...,26,142,5.8K,https://twitter.com/RVCJ_FB/status/1720740008431386835/analytics,94K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720739140998943173,Nov 4,Aukaat Dikha Hi Di...,22,68,2.9K,https://twitter.com/RVCJ_FB/status/1720739140998943173/analytics,32K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720730135899602958,Nov 4,402 Runs target for Pakistan,24,83,1.8K,https://twitter.com/RVCJ_FB/status/1720730135899602958/analytics,23K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720728413210849630,Nov 4,Software Update!,51,256,4.4K,https://twitter.com/RVCJ_FB/status/1720728413210849630/analytics,53K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720725897714741420,Nov 4,A Record by Haris Rauf,31,102,1.6K,https://twitter.com/RVCJ_FB/status/1720725897714741420/analytics,18K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720724670402748743,Nov 4,Which team will gonna buy him?,143,32,1.1K,https://twitter.com/RVCJ_FB/status/1720724670402748743/analytics,100K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720717763411673339,Nov 4,Zaruri hai kya.?,33,33,608,https://twitter.com/RVCJ_FB/status/1720717763411673339/analytics,22K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720715159789089001,Nov 4,Most fifty plus scores,15,42,867,https://twitter.com/RVCJ_FB/status/1720715159789089001/analytics,11K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720712730859212928,Nov 4,Kane Mama!,45,180,5.2K,https://twitter.com/RVCJ_FB/status/1720712730859212928/analytics,123K,https://abs-0.twimg.com/emoji/v2/svg/1f612.svg,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720711637722968512,Nov 4,Remember The Name..Rachin Ravindra.!!,40,589,17K,https://twitter.com/RVCJ_FB/status/1720711637722968512/analytics,223K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720710330576240664,Nov 4,Kane Williamson!,16,120,3.5K,https://twitter.com/RVCJ_FB/status/1720710330576240664/analytics,41K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720708838897361370,Nov 4,Century for Rachin Ravindra,47,585,12K,https://twitter.com/RVCJ_FB/status/1720708838897361370/analytics,159K,https://abs-0.twimg.com/emoji/v2/svg/1f4af.svg,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720703101668413857,Nov 4,Sab Ek Hi Time Se Ho Gaya..,29,136,2.4K,https://twitter.com/RVCJ_FB/status/1720703101668413857/analytics,57K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720678573340774639,Nov 4,Hardik Pandya!,34,95,2.6K,https://twitter.com/RVCJ_FB/status/1720678573340774639/analytics,31K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720672238402445647,Nov 4,Micky Arthur speaks on security..,89,45,1.1K,https://twitter.com/RVCJ_FB/status/1720672238402445647/analytics,48K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720669968000590282,Nov 4,PM Narendra Modi posts on Nepal Earthquake,22,24,543,https://twitter.com/RVCJ_FB/status/1720669968000590282/analytics,12K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720666526737682547,Nov 4,Kane Williamson!,34,226,5.5K,https://twitter.com/RVCJ_FB/status/1720666526737682547/analytics,70K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720664746016620776,Nov 4,Breaking!!,98,162,3.2K,https://twitter.com/RVCJ_FB/status/1720664746016620776/analytics,119K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720650232453824549,Nov 4,Get Well Soon! Hardik Pandya!,116,464,10K,https://twitter.com/RVCJ_FB/status/1720650232453824549/analytics,236K,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720633677028433965,Nov 4,Pakistan vs New Zealand,62,158,3.3K,https://twitter.com/RVCJ_FB/status/1720633677028433965/analytics,100K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720656051543175445,Nov 4,Hardik Pandya's Timeline,75,118,3.1K,https://twitter.com/RVCJ_FB/status/1720656051543175445/analytics,77K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720653525435502913,Nov 4,Which one are you?,18,3,143,https://twitter.com/RVCJ_FB/status/1720653525435502913/analytics,9.9K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720650232453824549,Nov 4,Get Well Soon! Hardik Pandya!,116,464,10K,https://twitter.com/RVCJ_FB/status/1720650232453824549/analytics,236K,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720648534721261792,Nov 4,Earthquake,22,38,559,https://twitter.com/RVCJ_FB/status/1720648534721261792/analytics,16K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720487275342262693,Nov 3,,372,75,987,https://twitter.com/RVCJ_FB/status/1720487275342262693/analytics,173K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720411899979080029,Nov 3,Rohit Sharma & Virat Kohli,122,1.9K,31K,https://twitter.com/RVCJ_FB/status/1720411899979080029/analytics,637K,https://abs-0.twimg.com/emoji/v2/svg/1f410.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720482178151383407,Nov 3,Bangladesh Cricket Team,146,172,4.7K,https://twitter.com/RVCJ_FB/status/1720482178151383407/analytics,204K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720475344946507955,Nov 3,Congratulations to the beautiful couple,23,260,11K,https://twitter.com/RVCJ_FB/status/1720475344946507955/analytics,103K,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720472249692803169,Nov 3,Delhi's Air Quality,79,31,519,https://twitter.com/RVCJ_FB/status/1720472249692803169/analytics,70K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720469919408746721,Nov 3,Scenario Right Now,17,138,5.5K,https://twitter.com/RVCJ_FB/status/1720469919408746721/analytics,61K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720467463224303799,Nov 3,Afghanistan's Captain,18,94,2.2K,https://twitter.com/RVCJ_FB/status/1720467463224303799/analytics,22K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720460773523366157,Nov 3,No Parking,25,41,706,https://twitter.com/RVCJ_FB/status/1720460773523366157/analytics,15K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720458669622690063,Nov 3,Aisa Idea bahot baar aata tha dimag mein..,13,27,808,https://twitter.com/RVCJ_FB/status/1720458669622690063/analytics,18K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720437370934424061,Nov 3,Kane Williamson,30,220,5.3K,https://twitter.com/RVCJ_FB/status/1720437370934424061/analytics,52K,,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720431971506299292,Nov 3,Me On Insta,38,8,887,https://twitter.com/RVCJ_FB/status/1720431971506299292/analytics,56K,https://abs-0.twimg.com/emoji/v2/svg/1f601.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720430669745312129,Nov 3,Mighty Australia,35,115,2K,https://twitter.com/RVCJ_FB/status/1720430669745312129/analytics,60K,https://abs-0.twimg.com/emoji/v2/svg/1f998.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720428380049613063,Nov 3,Friends Forever,15,17,563,https://twitter.com/RVCJ_FB/status/1720428380049613063/analytics,14K,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720424721354027352,Nov 3,Wah Bhai Wah!,17,23,1.4K,https://twitter.com/RVCJ_FB/status/1720424721354027352/analytics,38K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720421953692201463,Nov 3,M.P. Woman,36,20,602,https://twitter.com/RVCJ_FB/status/1720421953692201463/analytics,55K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720420891606352327,Nov 3,2024 T20I World Cup,29,117,2.9K,https://twitter.com/RVCJ_FB/status/1720420891606352327/analytics,52K,https://abs-0.twimg.com/emoji/v2/svg/1f3c6.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720411899979080029,Nov 3,Rohit Sharma & Virat Kohli,122,1.9K,31K,https://twitter.com/RVCJ_FB/status/1720411899979080029/analytics,637K,https://abs-0.twimg.com/emoji/v2/svg/1f410.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720409353478660559,Nov 3,Iftikhar Ahmed on Eating Biryani,27,20,760,https://twitter.com/RVCJ_FB/status/1720409353478660559/analytics,16K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720407056916885857,Nov 3,Ankita Lokhande on Relationship with Sushant Singh Rajput,34,57,1.5K,https://twitter.com/RVCJ_FB/status/1720407056916885857/analytics,43K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720381594840809645,Nov 3,This Rivalry,53,33,973,https://twitter.com/RVCJ_FB/status/1720381594840809645/analytics,61K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720379195531174141,Nov 3,During Yesterday's Match,21,150,5.1K,https://twitter.com/RVCJ_FB/status/1720379195531174141/analytics,49K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720376523335868862,Nov 3,Ben Stokes,24,15,612,https://twitter.com/RVCJ_FB/status/1720376523335868862/analytics,16K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720369400640045380,Nov 3,Choose Wisely,1.5K,475,6.2K,https://twitter.com/RVCJ_FB/status/1720369400640045380/analytics,455K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720366414455025703,Nov 3,Oman!,24,175,5.7K,https://twitter.com/RVCJ_FB/status/1720366414455025703/analytics,76K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720363918407962835,Nov 3,NNN Kya hai bhai?,35,27,1.2K,https://twitter.com/RVCJ_FB/status/1720363918407962835/analytics,171K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720361483383816442,Nov 3,Indirectly kisko bol rahe hai?,518,1.5K,24K,https://twitter.com/RVCJ_FB/status/1720361483383816442/analytics,1.3M,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720357607012286589,Nov 3,Congratulations Nepal!,95,941,16K,https://twitter.com/RVCJ_FB/status/1720357607012286589/analytics,328K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720351662664216980,Nov 3,Adulthood Is,10,12,344,https://twitter.com/RVCJ_FB/status/1720351662664216980/analytics,13K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720349025084559595,Nov 3,Nepal Crowd,84,1K,21K,https://twitter.com/RVCJ_FB/status/1720349025084559595/analytics,391K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720346907355291718,Nov 3,Anyone else?,52,19,414,https://twitter.com/RVCJ_FB/status/1720346907355291718/analytics,41K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720321459963429180,Nov 3,Delhi's Air Quality,38,32,417,https://twitter.com/RVCJ_FB/status/1720321459963429180/analytics,46K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720316268576997763,Nov 3,Matt Henry,34,54,2.3K,https://twitter.com/RVCJ_FB/status/1720316268576997763/analytics,24K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720309226067923060,Nov 3,Dhang se padhai bhi karliya karo...,27,58,2.6K,https://twitter.com/RVCJ_FB/status/1720309226067923060/analytics,31K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720306681035587729,Nov 3,UFC dekhne waalo..,13,7,161,https://twitter.com/RVCJ_FB/status/1720306681035587729/analytics,9.1K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720303717994672176,Nov 3,This Pop-Up,25,10,206,https://twitter.com/RVCJ_FB/status/1720303717994672176/analytics,11K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720301445541728640,Nov 3,Shreyas Iyer,26,138,5.6K,https://twitter.com/RVCJ_FB/status/1720301445541728640/analytics,45K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720295935522312446,Nov 3,During Diwali,38,34,724,https://twitter.com/RVCJ_FB/status/1720295935522312446/analytics,26K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720292930970390859,Nov 3,Shreyas Iyer on Short Balls,78,355,10K,https://twitter.com/RVCJ_FB/status/1720292930970390859/analytics,263K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720290856245326031,Nov 3,Accept or go & cry,44,187,4.4K,https://twitter.com/RVCJ_FB/status/1720290856245326031/analytics,58K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720287757355159940,Nov 3,90 Ke Birthday,62,109,2K,https://twitter.com/RVCJ_FB/status/1720287757355159940/analytics,50K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720125410808402139,Nov 2,Arrey! Bhaisaab!,13,8,334,https://twitter.com/RVCJ_FB/status/1720125410808402139/analytics,14K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720123562596712958,Nov 2,Meanwhile,12,5,221,https://twitter.com/RVCJ_FB/status/1720123562596712958/analytics,11K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720121058572062813,Nov 2,IMD predicted,14,6,250,https://twitter.com/RVCJ_FB/status/1720121058572062813/analytics,11K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720111366714122284,Nov 2,Rohit Sharma & Virat Kohli,85,2.5K,44K,https://twitter.com/RVCJ_FB/status/1720111366714122284/analytics,636K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720114200658546972,Nov 2,Biggest Wins In ODIs (By Runs),18,296,5.7K,https://twitter.com/RVCJ_FB/status/1720114200658546972/analytics,50K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720112895932129591,Nov 2,Coldest Pics Of King Kohli,19,237,5.3K,https://twitter.com/RVCJ_FB/status/1720112895932129591/analytics,54K,https://abs-0.twimg.com/emoji/v2/svg/1f451.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720111366714122284,Nov 2,Rohit Sharma & Virat Kohli,85,2.5K,44K,https://twitter.com/RVCJ_FB/status/1720111366714122284/analytics,636K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
