css-4rbku5 href 2,UserId,Tweet_Url,Date-time,Tweets,css-4rbku5 href 6,Comments,Retweets,Likes,Impressions,css-4rbku5 3
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1515065158854496264,"Apr 16, 2022",Mayor Washington meant a lot to Michelle and me—just like he did to so many folks in Chicago. We continue to look to his work as inspiration for the legacy we want to leave behind.,,676,819,6K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1514967990277652486,"Apr 15, 2022","75 years ago, Jackie Robinson competed in his first MLB game—despite facing vicious treatment and threats. Throughout his life, Jackie used his voice to stand up for racial justice and in the process, changed America for the better.",https://twitter.com/BarackObama/status/1514967990277652486/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1514967999287119878,"Apr 15, 2022","On the 75th anniversary of Jackie Robinson Day, we're reminded of his groundbreaking career and legacy that has paved the way for so many who would follow—including me.",https://twitter.com/BarackObama/status/1514967999287119878/photo/1,254,1K,8.8K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1514635981756014600,"Apr 14, 2022","There’s nothing I enjoy more than being with young people. And last week, I had a chance to speak with some of the bright students at Hyde Park Academy taking part in our Futures Series with the",https://twitter.com/ObamaFoundation,497,1.2K,8.9K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1514273499665293318,"Apr 13, 2022","With the release of Our Great National Parks, I thought I'd visit one. I had fun at Great Falls Park with the kids from the",,503,1K,8.5K,.,@BGCA_Clubs
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1514226908946391042,"Apr 13, 2022",Our Great National Parks is out today on,https://twitter.com/BarackObama/status/1514226908946391042/analytics,", and I can't wait for you to watch it. This",,,"series takes a look at the legacy of preservation and conservation, as well as the ways we can protect our amazing wildlife and natural landscapes.",@Netflix
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1514227018619133955,"Apr 13, 2022",Along with,,221,499,3.7K,,@TheWCS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511898624631918595,"Apr 7, 2022","It's going to take all of us to protect our democracy, especially young people. There is no silver bullet, but if we focus on ideas and solutions that will strengthen our democracy, rather than weaken it, we can live up to our ideals and show the world what is possible.",,1.9K,5.4K,29K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511815017838125056,"Apr 7, 2022",It was great catching up with our latest class of,https://twitter.com/BarackObama/status/1511815017838125056/photo/1,381,785,8.5K,,@UChicago
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511509114781900804,"Apr 6, 2022",Always great catching up with,https://twitter.com/POTUS/status/1511398453552861201/photo/1,2.2K,4.2K,44K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511399609507196932,"Apr 5, 2022",It’s good to be back at the White House! Tune in as I join the,,644,1.4K,8.7K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511358084106629120,"Apr 5, 2022","The Affordable Care Act is an example of why you run for office – not just to occupy a seat, but to make a difference in people’s lives.

Today I’m joining",https://twitter.com/BarackObama/status/1511358084106629120/analytics,and,,,"at the White House to celebrate everything the ACA has achieved, and help make it even better.",@POTUS
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511358091769655296,"Apr 5, 2022","But the ACA was never perfect, and we always knew we would have to make it better. That’s what",https://twitter.com/BarackObama/status/1511358091769655296/analytics,"has done since taking office. Today, he’s going even further – lowering premiums for nearly 1 million people and helping 200,000 more uninsured Americans get access to coverage.",,,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511358093459865606,"Apr 5, 2022","Progress often feels slow, and victories are sometimes incomplete. But the ACA shows that if you believe that we can improve people’s lives, and if you’re willing to work through obstacles and continually improve, you can make America better.",,292,802,5.8K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511358089538199557,"Apr 5, 2022","The ACA also lowered prescription drug costs for 12 million seniors, and allowed young people to stay on their parents’ plan. And it’s eliminated lifetime limits on benefits that often put people in a jam.",,35,436,3K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511190171361943552,"Apr 5, 2022",Congratulations to the,,686,3.1K,32K,,@KUHoops
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1511025864888172555,"Apr 4, 2022",Congratulations to the,,310,1.5K,10K,,@GamecockWBB
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1510286021182771200,"Apr 2, 2022","I heard Betty Reid Soskin is retiring at 100, and want to congratulate her for more than a decade of service as a National Park Ranger.
 
Betty, I hope you realize just how many people appreciate everything you’ve done—myself included.",https://twitter.com/BarackObama/status/1510286021182771200/photo/1,902,3.1K,34K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1506718741459091464,"Mar 24, 2022","The other day, I called up DonnaMarie, Steve, and Amy to hear how the Affordable Care Act changed their lives and thank them for the work they’re doing with",https://twitter.com/nowthisnews,817,2K,12K,,@ProtectOurCare
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1506662257891201034,"Mar 23, 2022","12 years ago today, I signed the Affordable Care Act into law. I’ve always believed that health care shouldn’t be a privilege for just a fortunate few, but a right for every American. 

Today, more than 30 million Americans have health coverage thanks to the Affordable Care Act.",https://twitter.com/BarackObama/status/1506662257891201034/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1506662260588089357,"Mar 23, 2022","During the pandemic, the Affordable Care Act helped make vaccines and COVID-19 tests available for free, covered emergency hospitalizations, and prevented insurance companies from denying anyone coverage based on a pre-existing condition.",https://twitter.com/BarackObama/status/1506662260588089357/analytics,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1504185850631970833,"Mar 17, 2022","It’s been a great year for college basketball, and now",,985,1K,5.8K,,@MBK_Alliance
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1504178334476943362,"Mar 17, 2022","As we bear witness to the tragedy unfolding in Ukraine, here are three articles worth reading. First, a description of the scale of the Ukrainian refugee crisis, underscoring the need for all of us to support relief efforts.",https://twitter.com/BarackObama/status/1504178334476943362/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1504178336582586371,"Mar 17, 2022","Second, a useful primer on why no-fly zones don’t offer a simple answer to stopping the bloodshed.",https://twitter.com/BarackObama/status/1504178336582586371/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1504178338423844872,"Mar 17, 2022","And third, a reminder that in the face of brutal repression, there are ordinary Russians that are showing tremendous courage in standing up to a senseless, destructive war.",https://t.co/xh1Z10vo6V,700,1.3K,10K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1503092299173089288,"Mar 14, 2022","I just tested positive for COVID. I’ve had a scratchy throat for a couple days, but am feeling fine otherwise. Michelle and I are grateful to be vaccinated and boosted, and she has tested negative. 

It’s a reminder to get vaccinated if you haven’t already, even as cases go down.",,28K,32K,317K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1502061135725568003,"Mar 11, 2022","Over the last few weeks, we’ve seen people, organizations, and companies around the world stepping up to support the people of Ukraine. Here are some examples I’ve been tracking:",https://twitter.com/BarackObama/status/1502061135725568003/analytics,,,,,
,,,,,,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1502061143963185202,"Mar 11, 2022",The,,432,2.4K,14K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1499505056126808068,"Mar 4, 2022","The Ukrainian people need our help. If you’re looking for a way to make a difference, here are some organizations doing important work.",,3K,12K,44K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1498342513186422796,"Feb 28, 2022","Richard Hunt is one of the greatest artists Chicago has ever produced, and I couldn’t be prouder that his “Book Bird” sculpture will live outside of the newest",,1K,1.4K,9.7K,,@ChiPubLib
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1497243703366275081,"Feb 25, 2022","As a protégé of Justice Breyer, Judge Jackson earned a reputation for pragmatism and consensus building. It’s part of why I nominated her twice – first as a district judge, and then to the U.S. Sentencing Commission, where she earned praise from both Democrats and Republicans.",https://twitter.com/BarackObama/status/1497243703366275081/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1497243705165684744,"Feb 25, 2022","Like Justice Breyer, Judge Jackson understands that the law isn’t just about abstract theory. It’s about people’s lives.",,385,1.3K,11K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1496947181214916614,"Feb 25, 2022","Last night, Russia launched a brazen attack on the people of Ukraine, in violation of international law and basic principles of human decency. Here’s my statement on what it means, and what should happen next.",https://twitter.com/BarackObama/status/1496947181214916614/photo/1,10K,34K,177K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1496617242406096898,"Feb 24, 2022",Michelle and I were sad to hear about the passing of Paul Farmer. His life was an example of how one man with vision and heart can change the world for the better.,https://t.co/ww985hkV7j,518,1.1K,9.5K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1496241382146646028,"Feb 23, 2022","Three years ago, I helped",https://twitter.com/BarackObama/status/1496241382146646028/analytics,launch,,,", a people-powered campaign to fight gerrymandering and advocate for fair redistricting. All On The Line is driven by the core belief that voters should choose their representatives—not the other way around.",@EricHolder
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1496241393018327044,"Feb 23, 2022","And in Ohio,",https://twitter.com/BarackObama/status/1496241393018327044/analytics,"held 139 training sessions—equipping thousands of Ohioans from every corner of the state with the information and tools they need to fight for fair maps. And when the pandemic hit, All On The Line took its training online.",,,,@AllOnTheLine
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1496241395174150144,"Feb 23, 2022",I want to thank everyone who has joined,,207,468,3.4K,,@AllOnTheLine
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1496241389104939008,"Feb 23, 2022","In North Carolina, Karla Icaza De Austin, an Army veteran from Fayetteville, urged her state legislators to demand transparency, accountability, and fairness in the redistricting process—and reminded them of their duty to follow the will of the people.",https://twitter.com/BarackObama/status/1496241389104939008/photo/1,25,224,1.5K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1495775428421824512,"Feb 21, 2022","John Lewis knew that change could not wait for some other person or some other time. His life was a lesson in the fierce urgency of now. On his birthday, let’s honor his legacy by taking action and creating the change we hope to see in our own communities.",,1.2K,6K,39K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1494394661326176264,"Feb 18, 2022","When I signed the American Recovery and Reinvestment Act in 2009, it included $90 billion for clean energy projects. At the time, it was the biggest investment in renewable energy in American history.",https://twitter.com/BarackObama/status/1494394661326176264/analytics,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1494394666606903300,"Feb 18, 2022","Now the Biden-Harris Administration’s Build Back Better Agenda includes an even larger investment that would create new jobs, help cut emissions in half by 2030, invest in coastal and soil conservation, and a lot more.",https://twitter.com/BarackObama/status/1494394666606903300/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1494394668506824712,"Feb 18, 2022",It’s exactly the kind of ambition we need if we’re going to protect our planet and avoid the worst effects of climate change.,,360,568,5.5K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1493653951752900611,"Feb 16, 2022","Azita Raji was a great friend and cherished member of my campaign team and administration who served our country with distinction. She represented the very best of America, and we are better off because of her leadership. She will be deeply missed.",https://t.co/NmUOQ84poH,495,711,6.1K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1489298144626151432,"Feb 3, 2022","As we celebrate Black History Month, it’s important to remember that we shouldn’t treat this month as though it is somehow separate from our collective American history. Black history is American history.",https://twitter.com/BarackObama/status/1489298144626151432/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1489298145955700741,"Feb 3, 2022",Antonio Dickey is a photojournalist who has spent the last 44 years capturing life in Chicago. Take a look at his conversation with the,,373,766,5.4K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1488905269434363908,"Feb 2, 2022","For anyone who cares about voting rights,",,577,1.3K,7.3K,,@EricHolder
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1488165435744960514,"Jan 31, 2022","Jackie Robinson changed baseball, and paved the way for so many others who would follow. As we celebrate his birthday and the start of Black History Month, we honor Jackie’s courage and recognize his incredible legacy.",https://twitter.com/BarackObama/status/1488165435744960514/photo/1,730,2.5K,19K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1487470798185152518,"Jan 29, 2022","On this day thirteen years ago, I signed the Lilly Ledbetter Fair Pay Act. It was the first law I signed as President, and was a first step to closing the wage gap for women.",https://twitter.com/BarackObama/status/1487470798185152518/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1487470802824011780,"Jan 29, 2022","Today, we still have more work to do to create a more equitable workforce, but Lilly remains an inspiration to me and so many others.",,334,548,5.7K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1487176180524531722,"Jan 29, 2022",This record-setting enrollment period was a result of the hard work of,https://t.co/W0XHukziI6,508,1.6K,8.7K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1487131150321598469,"Jan 29, 2022",This week’s redistricting victory in Alabama is a win for our democracy. I’m grateful to,,411,1.4K,8.6K,,@DemRedistrict
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1486730904970006542,"Jan 27, 2022","On Holocaust Remembrance Day, we honor the victims and survivors of one of the darkest periods in our history. But it’s not enough to remember — we also need to have the courage to speak out against acts of bigotry and hatred whenever we see them.",,1.4K,11K,75K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1486452033926406151,"Jan 27, 2022",The Biden Administration has set up a way for folks to get four at-home COVID tests for free. Go to,,749,2.8K,13K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1484280247650557956,"Jan 21, 2022","In his inaugural address one year ago today,",https://twitter.com/BarackObama/status/1484280247650557956/analytics,"committed to “press forward with speed and urgency, for we have much to do in this winter of peril and possibility.” In the year since, he and the",,,have made significant progress in the face of enormous challenges.,@POTUS
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1484280256404103169,"Jan 21, 2022","This Administration has also recommitted to the fight against climate change, and signed a crucial infrastructure law to improve roads and buildings across our country. And they're only getting started.",https://twitter.com/BarackObama/status/1484280256404103169/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1484280257800773636,"Jan 21, 2022","The road ahead will not be easy, especially when one of our two major parties is standing in the way. But I still believe we can create a brighter future together, and I look forward to watching the Biden Administration build on this progress.",,480,1K,6.2K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1483122103708798978,"Jan 17, 2022","Happy birthday, Michelle.

My love, my partner, my best friend...",https://twitter.com/BarackObama/status/1483122103708798978/photo/1,11K,33K,567K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1483080590631096322,"Jan 17, 2022","With the King family marching today, we remember that the fight for voting rights takes perseverance. As Dr. King said, “There are no broad highways to lead us easily and inevitably to quick solutions. We must keep going.” May we honor his memory through action forged in faith.",https://twitter.com/BarackObama/status/1483080590631096322/photo/1,773,5.6K,42K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1482042626299805700,"Jan 14, 2022","Tomorrow, January 15th is the last day to sign up for health care until the fall at",https://twitter.com/BarackObama/status/1482042626299805700/analytics,. Make sure to get covered today.,Quote,@POTUS,http://,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1482042628393041921,"Jan 14, 2022","We've seen how the Affordable Care Act continues to help folks—especially in states that didn't expand Medicaid—get the peace of mind they need. But we still have more work to do to expand access to quality, affordable health care.",,283,483,3.1K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1481710791481077764,"Jan 14, 2022","The House just passed the Freedom to Vote: John R. Lewis Act. Now the Senate needs to do the same. It's the best way to protect the right to vote, end partisan gerrymandering, and restore crucial parts of the Voting Rights Act.",,1.3K,7K,43K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1481417820692955136,"Jan 13, 2022",Now is the time for the U.S. Senate to do the right thing and call a vote on crucial voting rights legislation. Future generations are counting on us to protect our democracy. I wrote out some thoughts about why this is so important.,https://twitter.com/BarackObama/status/1481417820692955136/analytics,"In an exclusive column, the former president urges the Senate and Americans to fight voting laws that restrict access and threaten our democracy.",,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1481417823104688131,"Jan 13, 2022","The filibuster has no basis in the Constitution, and in recent years, it has become a routine way for the Senate minority to block important progress on issues supported by the majority of voters. But we can’t allow it to be used to block efforts to protect our democracy.",https://twitter.com/BarackObama/status/1481417823104688131/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1481417826753728518,"Jan 13, 2022",That’s why I fully support,,1.7K,3.1K,17K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1480591880215793675,"Jan 10, 2022","Five years ago during my Farewell Address, I asked you to believe in your ability to bring about change. Since then, many of you have answered the call – starting nonprofits, organizing around important issues, and running for office yourselves.",https://twitter.com/BarackObama/status/1480591880215793675/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1480592016685903888,"Jan 10, 2022","I wanted to share some of those stories, and also hear about the work you’ve been doing to create change:",,312,673,4.7K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1479945848071106570,"Jan 9, 2022","It was a great honor to pay tribute to my friend, Harry Reid. Few people have done more for Nevada and our country over the years than this driven, brilliant, sometimes irascible, deeply good man from Searchlight.",https://t.co/jTQbDUPPOm,1.5K,2.2K,18K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1479512077878366209,"Jan 7, 2022","Through his groundbreaking roles and singular talent, Sidney Poitier epitomized dignity and grace, revealing the power of movies to bring us closer together. He also opened doors for a generation of actors. Michelle and I send our love to his family and legion of fans.",https://twitter.com/BarackObama/status/1479512077878366209/photo/1,1.8K,10K,107K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1479090410211393543,"Jan 6, 2022","One year ago, a violent attack on our Capitol made it clear just how fragile the American experiment in democracy really is. Here’s my statement on what the anniversary means, and what we need to do today.",https://twitter.com/BarackObama/status/1479090410211393543/photo/1,4.2K,20K,115K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1475101312127840264,"Dec 26, 2021","Archbishop Desmond Tutu was a mentor, a friend, and a moral compass for me and so many others. A universal spirit, Archbishop Tutu was grounded in the struggle for liberation and justice in his own country, but also concerned with injustice everywhere.",https://twitter.com/BarackObama/status/1475101312127840264/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1475101314149494788,"Dec 26, 2021","He never lost his impish sense of humor and willingness to find humanity in his adversaries, and Michelle and I will miss him dearly.",,379,1.5K,22K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1474749380678803459,"Dec 25, 2021","Merry Christmas, everybody! This year, I got a little help spreading holiday cheer from Sunny. Wishing you all a peaceful and joyful holiday season with the ones you love.",https://twitter.com/BarackObama/status/1474749380678803459/photo/1,5.7K,8.5K,194K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1473745362112372744,"Dec 23, 2021","I thought I knew Green Eggs and Ham better than most people, but at Kimball Elementary’s vaccination site earlier this month I finally met my match.",,1.5K,4.7K,44K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1473012930241302539,"Dec 21, 2021",We've seen,,1.5K,800,4.8K,,@MBK_Alliance
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1472258324695552005,"Dec 18, 2021",Proud of the South Side Wolfpack team for all their hard work and dedication this season!,,472,946,8.8K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1471906370454753288,"Dec 17, 2021","I'm inspired by the stories of progress that came from 2021—especially the example set by a new generation of young leaders making a difference in their communities. 

Take a look at the work that came out of the",,419,727,5K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1471168495312420877,"Dec 15, 2021","Over the next few days, I'll share my annual list of favorite books, music, and movies. Art always sustains and nourishes the soul. But for me, music and storytelling felt especially urgent during this pandemic year. I'll start by sharing some of my favorite books of 2021:",https://twitter.com/BarackObama/status/1471168495312420877/analytics,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1471549865247260677,"Dec 17, 2021","Next up are my favorite movies of the year. Each of these films tells a powerful story, and I hope you enjoy them as much as I did.",https://twitter.com/BarackObama/status/1471549865247260677/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1466808436939759616,"Dec 3, 2021","Michelle and I are in Chicago this week to talk to folks who are working on some of the city’s toughest challenges. Yesterday, I met with leaders from across Chicago, heard their stories, and shared ideas. Change is never easy, but we want them to know they’re not alone.",,789,1.5K,16K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1466527628878389257,"Dec 3, 2021","Shots are never fun, but the kids I met at Kimball Elementary knew how important the COVID-19 vaccines are to keep our families and communities safe. Check out",,633,2.2K,13K,,@ItsMadeToSave
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1466150329309880325,"Dec 2, 2021","If you got your COVID-19 vaccine before June, now is the time to get a booster shot. All adults are eligible for the booster—just go to",,1.8K,4.9K,25K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1465817526315716609,"Dec 1, 2021","Getting our kids fully vaccinated is the best way to protect them against COVID-19. Today, Dr. Fauci and I stopped by Kimball Elementary School to meet with families and kids getting their vaccines—and encourage more parents and kids to do the same.",,1.3K,3.3K,30K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1465689642146185219,"Nov 30, 2021","I’m always inspired by young leaders like Rachid Ennassiri, who is helping more people in Morocco get involved in the fight against climate change. This Giving Tuesday, join the",https://twitter.com/BarackObama/status/1465689642146185219/photo/1,462,1K,7.9K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1465010274029785092,"Nov 28, 2021","From our family to yours, Happy Hanukkah and Chag Sameach! Over the next eight days, may we celebrate the many blessings in our own lives, and be reminded of the enduring power of hope.",,991,3.8K,46K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1464644791816400899,"Nov 27, 2021","Earlier this year, I had a chance to speak with Eric Williams, the owner of",,541,1.4K,9.4K,,@TheSilverRoom
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1463881629861097483,"Nov 25, 2021",Happy Thanksgiving! Michelle and I send our warmest wishes to everyone celebrating today. We hope you have a wonderful and safe holiday with the people you love.,https://twitter.com/BarackObama/status/1463881629861097483/photo/1,3.2K,7.3K,110K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1462118955930247174,"Nov 20, 2021","Happy birthday to my friend and my brother,",https://twitter.com/BarackObama/status/1462118955930247174/photo/1,4.2K,14K,180K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1461379395512381445,"Nov 18, 2021","When it comes to climate change, we can’t afford to go backward—or even stay where we are. If we are going to act on the scale that’s required to combat this climate crisis, we all need to step up and meet this moment together.",,949,1.6K,9.7K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1458457339535761414,"Nov 10, 2021","If you care about climate change,",https://twitter.com/BarackObama/status/1458457339535761414/photo/1,475,938,5.3K,,@JohnDoerr
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1458212064904744961,"Nov 10, 2021","I spoke at COP26 in Glasgow about what’s happened in the six years since the Paris Agreement, and how much further we still need to go to control climate change.",https://twitter.com/BarackObama/status/1458212064904744961/analytics,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1458212067899584515,"Nov 10, 2021","But once again, progress is partial. Most nations have failed to be as ambitious as they need to be, and the escalation of ambition that we anticipated in Paris six years ago has not been uniformly realized.",https://twitter.com/BarackObama/status/1458212067899584515/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1458212068646133771,"Nov 10, 2021","That’s why, if we’re going to act on the scale that’s required, climate change can’t be seen as another opportunity to score political points. We need everybody. And young people in particular have an opportunity to make a real difference.",,259,539,5.4K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1457713555361476611,"Nov 8, 2021","We’ve done some important work since the Paris Agreement was signed six year ago, but we’re still nowhere near where we need to be on climate. Watch live from",,1.3K,2.7K,13K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1456350991419326466,"Nov 5, 2021","Five years ago, the Paris Agreement went into effect. Paris provided an important framework in the fight against climate change, but it wasn’t enough. That’s why I’ll be speaking in Glasgow on Monday about the road ahead and what young people in particular can do to help.",https://twitter.com/BarackObama/status/1456350991419326466/photo/1,1K,1.9K,16K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1455535543207530496,"Nov 2, 2021","Today is Election Day, and so much of what we care about is on the ballot––from access to health care to bringing our economy back from COVID-19 to combating climate change. We need everybody going out to vote. So make a plan to vote, and make your voice heard.",https://twitter.com/BarackObama/status/1455535543207530496/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1455535546395156483,"Nov 2, 2021",Visit,https://t.co/XdZz4dh82T,379,972,4.2K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1454115859534950406,"Oct 29, 2021","Signing the Paris Agreement to fight climate change was one of my proudest moments in office. But it was always a foundation to build on. As world leaders gather for COP26, I shared some reflections on the road to Paris and the young activists who are pushing us further.",,1K,2.3K,13K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1453757017148043272,"Oct 28, 2021","In a country as large and diverse as ours, progress can often feel frustrating and slow, with small victories accompanied by frequent setbacks. But once in a while, it’s still possible to take a giant leap forward. That’s what the Build Back Better framework represents.",https://twitter.com/BarackObama/status/1453757017148043272/photo/1,2.3K,5.5K,23K,,
