userId_url,profile_photo,username,attached_media,UserId,Tweet_Url,date-time,Tweets,css-4rbku5 href 5,css-9pa8cd src 3,Comments,Retweets,Likes,Impressions
https://twitter.com/BBCBreaking,https://pbs.twimg.com/profile_images/1150716997254209536/M7gkjsv5_bigger.jpg,BBC Breaking News,https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCBreaking,https://twitter.com/BBCBreaking/status/1718557499656487368,Oct 29,"UN says thousands in Gaza have broken into aid depots in a ""worrying sign of civil order starting to break down""
 
Follow live:",https://t.co/OmFj2U8oaD,,702,405,663,747K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1718553789693919485,Oct 29,Moment Czech president knocks soldier's hat off by striking him with flagpole,https://t.co/cwPjMg8mdc,https://pbs.twimg.com/card_img/1718406176214556672/Y10JowDW?format=jpg&name=small,118,56,331,304K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1718548458632773776,Oct 29,Hurricane Otis: Mexico troops tackle looting in devastated Acapulco,https://t.co/NHg5Hyer6I,https://pbs.twimg.com/card_img/1718509827511693312/n6HM9-Gm?format=jpg&name=small,136,124,349,270K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1718547613686153286,Oct 29,Friends TV comedy star Matthew Perry dies aged 54,https://t.co/W9dCojVri3,https://pbs.twimg.com/card_img/1718457474905505792/RqyTB_Ys?format=jpg&name=small,281,294,1.2K,678K
https://twitter.com/BBCBreaking,https://pbs.twimg.com/profile_images/1150716997254209536/M7gkjsv5_bigger.jpg,BBC Breaking News,https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCBreaking,https://twitter.com/BBCBreaking/status/1718373378690863337,Oct 29,South Africa win Rugby World Cup for record fourth time after beating New Zealand by one point in thrilling final,https://t.co/JeE3rEXh39,,322,499,2.2K,826K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1718259241566576742,Oct 28,At least 32 dead and 63 injured in Egypt car crash,https://t.co/VxhfB4y74x,https://pbs.twimg.com/card_img/1718230674614968320/tYKigtQc?format=jpg&name=small,483,211,543,722K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1718251798106890386,Oct 28,Going undercover to reveal people smugglers' sales tactics,https://t.co/oilnAKQkIY,https://pbs.twimg.com/card_img/1718076950101598208/rcEHpqs8?format=jpg&name=small,139,51,200,243K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1718162034360000730,Oct 28,Kazakhstan mine fire leaves at least 21 dead,https://t.co/ILn8snPexr,https://pbs.twimg.com/card_img/1718162036369092608/z_13VsFD?format=jpg&name=small,113,60,196,253K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1718161351372058703,Oct 28,Maine mass shooting suspect found dead,https://t.co/4fD2c80oDd,https://pbs.twimg.com/card_img/1718049209218154496/TKCzO0Up?format=jpg&name=small,149,68,235,310K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1718141614520938716,Oct 28,Looking for Brigid: Photographer in search of saint's namesakes,https://t.co/N5o9F1WhEv,https://pbs.twimg.com/card_img/1718151359688577024/BQZlKVQP?format=jpg&name=small,93,24,91,209K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717995688619843768,Oct 28,Internet out in Gaza as Israel expands operations,https://t.co/aUyr43X52b,https://pbs.twimg.com/card_img/1717980191782264832/9Yq9RsIn?format=jpg&name=small,1.6K,710,1.6K,774K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717992874317324616,Oct 28,Lawsuit accuses Abercrombie & Fitch of funding sex-trafficking operation,https://t.co/hfMPaDsNsO,https://pbs.twimg.com/card_img/1717929885363032064/Ct64cZNd?format=jpg&name=small,185,142,281,360K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717975881694531786,Oct 28,Biden faces 'moon shot' primary challenge from lawmaker,https://t.co/cEvDGGNUQo,https://pbs.twimg.com/card_img/1717928968026759168/IWt-dczP?format=jpg&name=small,304,38,177,256K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717971998217781643,Oct 28,"Spanish Church sexual abuse affected 200,000 children, commission finds",https://t.co/Gy1DkpLJ0V,https://pbs.twimg.com/card_img/1717968307603554304/p0AyWsy3?format=jpg&name=small,203,234,374,302K
https://twitter.com/BBCBreaking,https://pbs.twimg.com/profile_images/1150716997254209536/M7gkjsv5_bigger.jpg,BBC Breaking News,https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCBreaking,https://twitter.com/BBCBreaking/status/1717966789789811196,Oct 27,"Israel says its forces are expanding ground operations, as heavy bombardment and internet outages reported in Gaza Strip
 
Follow the latest developments on the BBC website",https://t.co/1FydgbZbEx,,924,326,578,618K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717932950518435910,Oct 27,Bela bill: South Africans face jail if children not in school,https://t.co/ZjPX2G5Fqs,https://pbs.twimg.com/card_img/1717916107560960001/rmU7wO2a?format=jpg&name=small,207,88,275,251K
https://twitter.com/BBCBreaking,https://pbs.twimg.com/profile_images/1150716997254209536/M7gkjsv5_bigger.jpg,BBC Breaking News,https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCBreaking,https://twitter.com/BBCBreaking/status/1717930530191077582,Oct 27,"Ivanka Trump will have to testify in business fraud case against her father and brothers, a New York judge rules",https://t.co/vQMWfrVwVl,https://pbs.twimg.com/card_img/1716019650176208896/ojZOHUZ0?format=jpg&name=small,343,343,1.6K,724K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717925779437179173,Oct 27,Maine shootings: Democrat reverses course on assault weapons ban,https://t.co/vm2HyOOZqY,https://pbs.twimg.com/card_img/1717909041785995265/mtLTkpmT?format=jpg&name=small,147,43,260,245K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717847120017850541,Oct 27,All baa myself: Is this Britain's loneliest sheep?,https://t.co/Bc4uJzdBnI,https://pbs.twimg.com/card_img/1717837736231522304/vDn35BtO?format=jpg&name=small,119,95,308,258K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717842321113239805,Oct 27,Why Li Keqiang's death is dangerous for Xi Jinping,https://t.co/lEgWmjp2M6,https://pbs.twimg.com/card_img/1717842322371588096/2T9vYd3v?format=jpg&name=small,215,176,609,876K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717839579057643890,Oct 27,Ghana power crisis: Limited gas supply triggers nationwide power outage,https://t.co/O4CClx9O2Q,https://pbs.twimg.com/card_img/1717790318743949312/7TXjwKzc?format=jpg&name=small,66,58,164,196K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717837028149109095,Oct 27,Runcorn drug dealer who left UK after Encrochat exposure jailed,https://t.co/yQi2XDRN4S,https://pbs.twimg.com/card_img/1717837031563243520/eI3NlUoH?format=jpg&name=small,69,16,131,220K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717832547797766499,Oct 27,Royal British Legion poppies ditch plastic for paper,https://t.co/VKYkyxY9ob,https://pbs.twimg.com/card_img/1717771556653330432/j8iSiQxA?format=jpg&name=small,82,67,395,230K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717806118997528718,Oct 27,US strikes Syria bases used by Iran-linked groups,https://t.co/H12Ozqs4wS,https://pbs.twimg.com/card_img/1717799352477929472/6zKm06mL?format=jpg&name=small,438,170,688,379K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717801815423570071,Oct 27,Who was China’s Li Keqiang?,https://t.co/neMk8kXjnM,https://pbs.twimg.com/card_img/1717801817696866304/My8a4wPC?format=jpg&name=small,147,49,241,468K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717799084596080645,Oct 27,South Korea court upholds ban on gay sex in the military,https://t.co/XAqpajza2U,https://pbs.twimg.com/card_img/1717799086198341632/Om_r11i1?format=jpg&name=small,209,161,664,415K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717779413117350291,Oct 27,Delhi 'shocked' over Qatar death penalty for Indians,https://t.co/UwNzWzPymw,https://pbs.twimg.com/card_img/1717745431684304896/TY53zUMD?format=jpg&name=small,180,93,327,330K
https://twitter.com/BBCBreaking,https://pbs.twimg.com/profile_images/1150716997254209536/M7gkjsv5_bigger.jpg,BBC Breaking News,https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCBreaking,https://twitter.com/BBCBreaking/status/1717745395747492170,Oct 27,"US strikes two facilities in eastern Syria, saying they were used by Iran and its allies – follow live",https://t.co/U16aPOxR03,,327,241,633,815K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717728400364712167,Oct 27,Maine shootings: Idyllic Lewiston a ghost town as manhunt drags on,https://t.co/BbuoER3ZNB,https://pbs.twimg.com/card_img/1717731418405830656/Wm0Tj13M?format=jpg&name=small,81,65,197,259K
https://twitter.com/BBCBreaking,https://pbs.twimg.com/profile_images/1150716997254209536/M7gkjsv5_bigger.jpg,BBC Breaking News,https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCBreaking,https://twitter.com/BBCBreaking/status/1717700228315263030,Oct 27,"Li Keqiang, who served as China's premier for a decade, has died at 68, state media report",https://t.co/qYQOrTdZNe,https://pbs.twimg.com/card_img/1717760880723857408/iU_axy64?format=jpg&name=small,307,461,933,1.4M
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717669691580133533,Oct 27,"Israel Gaza: EU calls for ""corridors and pauses"" for humanitarian aid",https://t.co/JWUl7uVmHi,https://pbs.twimg.com/card_img/1717799819383828480/vAg6SX02?format=jpg&name=small,206,59,210,206K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717663650654093566,Oct 27,"Army loses control of Sudan's largest city, Nyala, sources tell BBC",https://t.co/vvq4fHWTpv,https://pbs.twimg.com/card_img/1720131219646525440/KIvS7VAN?format=jpg&name=small,45,47,110,180K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717663046749896908,Oct 27,"Police give update on almost 24-hour manhunt for suspect in Maine mass shooting
 
Follow live",https://t.co/ABpAttvnJk,,42,18,81,157K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717660180123402399,Oct 27,"Ukraine war: Russia executing own retreating soldiers, US says",https://t.co/Q0WUR90b1f,https://pbs.twimg.com/card_img/1720194546410123264/b_gYvQb9?format=jpg&name=small,211,125,406,246K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717650769359626616,Oct 27,Taylor Swift's 1989: Her biggest album returns with new tracks from the vault,https://t.co/EwtOZEULTi,https://pbs.twimg.com/card_img/1717848776293883904/kCMuAXqk?format=jpg&name=small,51,38,236,212K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717650259654885871,Oct 27,Shooting survivor recalls hiding above bowling pin machine,https://t.co/FrTlYoBZsP,https://pbs.twimg.com/card_img/1720189959875985408/E47LKtue?format=jpg&name=small,44,24,187,244K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717638490622505320,Oct 27,"EU calls for ""pauses"" in fighting between Israel and Hamas to allow aid into Gaza

Follow the latest developments on the BBC News website",https://t.co/u4EnBtwJ6W,,158,42,145,162K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717636296699412833,Oct 27,Gaza hospital blast: What does new analysis tell us?,https://t.co/elFyrbDjw7,https://pbs.twimg.com/card_img/1720155389675581440/Ng-VUmuc?format=jpg&name=small,505,74,238,376K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717626196261781669,Oct 27,"UN humanitarian chief says aid is ""barely trickling"" into Gaza after days of warnings over rapidly depleting fuel supplies

Follow latest developments on the BBC News website",https://t.co/gBZnuRpXNA,,130,30,118,155K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717613259971309685,Oct 27,Shakira's ex and former footballer Gerard Pique falls off stage,https://t.co/xV2lCyw8vA,https://pbs.twimg.com/card_img/1720150697503543299/KcRI6ZV1?format=jpg&name=small,120,91,379,314K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717611750890094608,Oct 27,Lewiston attack: What we know so far about Maine mass shooting,https://t.co/rVEhwofW2t,https://pbs.twimg.com/card_img/1717628840971993088/SsSx5-kf?format=jpg&name=small,77,25,110,172K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717606228774285594,Oct 26,"Grandpa who loved bowling was killed in Maine shooting, family says",https://t.co/M7nDLeydA5,https://pbs.twimg.com/card_img/1718058732599558144/RoD91HtB?format=jpg&name=small,99,60,250,214K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717557229031661961,Oct 26,US economy grows at fastest pace in nearly two years,https://t.co/aZdNAp3G9V,https://pbs.twimg.com/card_img/1720084388074115072/DLPRO0fU?format=jpg&name=small,135,109,373,242K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717552428017487945,Oct 26,Assessing Israel's overnight raid of the Gaza Strip,https://t.co/Y4P0x7i4E8,https://pbs.twimg.com/card_img/1717583599153946624/RME8zpkj?format=jpg&name=small,157,40,144,196K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717550217321484701,Oct 26,"The Beatles to release emotional 'final song', Now and Then, next week",https://t.co/gfdYDHdeN8,https://pbs.twimg.com/card_img/1720076432825790464/vy1Nk4Jw?format=jpg&name=small,65,88,382,256K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717548621975912502,Oct 26,Israel says two Tanzanians and one South African among Hamas hostages,https://t.co/ynolJIwwwh,https://pbs.twimg.com/card_img/1717582002227146752/hWPcLLM-?format=jpg&name=small,151,57,213,203K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717547867361910787,Oct 26,Swedish court clears dual national Skvortsov of spying for Russia,https://t.co/McXlNT0Jol,https://pbs.twimg.com/card_img/1717551688494841856/mC-alPx3?format=jpg&name=small,40,28,101,164K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717543627763691653,Oct 26,Nigeria Supreme Court dismisses Atiku Abubakar election challenge,https://t.co/Hz417jndUT,https://pbs.twimg.com/card_img/1717579366295846912/MLnW83kZ?format=jpg&name=small,63,34,137,193K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717538829299503583,Oct 26,"PlayStation 5 supply issues finally fixed after three years, says Sony",https://t.co/2DCAb0q2tb,https://pbs.twimg.com/card_img/1720078678019960832/EJ4AA52l?format=jpg&name=small,68,29,194,222K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717538078640738607,Oct 26,Al Jazeera reporter Wael Al-Dahdouh's family killed in Israeli air strike on Gaza,https://t.co/X5sz2jbcT6,https://pbs.twimg.com/card_img/1720042162321297408/9MLP6o84?format=jpg&name=small,698,687,1.9K,603K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717532232322109588,Oct 26,Hurricane Otis: Mexico assesses damage after storm,https://t.co/Z6fUGP5ddD,https://pbs.twimg.com/card_img/1720048858846101504/wTN4MD10?format=jpg&name=small,57,44,256,232K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717518018702361058,Oct 26,"China: Police rescue 1,000 cats, bust illicit trade of feline meat",https://t.co/XcOTADREmq,https://pbs.twimg.com/card_img/1720026053698023424/_6uoTBV0?format=jpg&name=small,173,254,673,387K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717509883182952534,Oct 26,FGM: Woman guilty of taking child to Kenya for mutilation,https://t.co/UfKxFG0ivo,https://pbs.twimg.com/card_img/1717541804080271360/OFQDy8RW?format=jpg&name=small,114,46,196,210K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717431450763469072,Oct 26,Taiwan ex-colonel gets 20 years for spying for China,https://t.co/9SFR9Qbh7I,https://pbs.twimg.com/card_img/1719968506140033024/dW_Zn7bM?format=jpg&name=small,100,52,226,206K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717429770223231183,Oct 26,Maine mass shooting: Armed police search for gunman,https://t.co/qDMTydyvOC,https://pbs.twimg.com/card_img/1717445022210285568/mxWqOhTg?format=jpg&name=small,103,57,225,217K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717425339876434268,Oct 26,Death toll climbs as bushfires return to Australia,https://t.co/a49JzW4vxj,https://pbs.twimg.com/card_img/1719958285225263104/zorMULHr?format=jpg&name=small,90,108,320,211K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717422364990775607,Oct 26,South China Sea: Biden says US will defend the Philippines if China attacks,https://t.co/PqVNhLi8zq,https://pbs.twimg.com/card_img/1719190954656366592/u1o7X-5e?format=jpg&name=small,319,339,1.2K,539K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717421072948011034,Oct 26,How two 4-year-olds were killed in the Israel-Gaza war and social media denied it,https://t.co/7qqPdwZShK,https://pbs.twimg.com/card_img/1719837347066560512/5PBld3hL?format=jpg&name=small,583,307,810,377K
https://twitter.com/BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg,BBC News (World),https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg,@BBCWorld,https://twitter.com/BBCWorld/status/1717413302962434479,Oct 26,"Maine shootings: 'Helicopters, sirens. It's crazy' - Lewiston resident",https://t.co/UAbJlln1Hz,https://pbs.twimg.com/card_img/1719933093300084736/zjGBOQf1?format=jpg&name=small,19,4,16,
