UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@YouTube,never seen a quesabirria video i haven’t liked,627,108,174,https://twitter.com/YouTube/status/1699844985149935981
@YouTube,"happy virgo season! right on time, just like you",978,162,260,https://twitter.com/YouTube/status/1699784585259921602
@YouTube,petition to put parkour in the olympics,1.1K,239,258,https://twitter.com/YouTube/status/1699558095259668769
@YouTube,who are you hoping to see on the runways this fashion month?,635,164,203,https://twitter.com/YouTube/status/1699482597745684663
@YouTube,stayed up all night trying to decide between falling asleep to 12 hours of relaxing rain noises and 12 hours of relaxing ocean noises,923,174,249,https://twitter.com/YouTube/status/1699407100013674573
@YouTube,what’s your go-to video when you need to clear your head?,1.5K,789,372,https://twitter.com/YouTube/status/1699180607174000849
@YouTube,whose get ready with me videos are you trusting with your first day of school look?,659,153,229,https://twitter.com/YouTube/status/1699105109400080455
@YouTube,drop an animal video that deserves a theatrical release in imax,806,189,173,https://twitter.com/YouTube/status/1699044714639433788
@YouTube,what's the first video game you ever beat completely on your own?,1.6K,980,285,https://twitter.com/YouTube/status/1698818219912364425
@YouTube,"sorry i can't, i'm watching bullet train videos",1.2K,182,189,https://twitter.com/YouTube/status/1698757821255299206
@YouTube,labor day: last day of summer or first day of fall?,1.2K,328,205,https://twitter.com/YouTube/status/1698682341302907335
@YouTube,take some time to clear your head. your brain deserves it!,1.4K,266,325,https://twitter.com/YouTube/status/1698470931818066324
@YouTube,most underrated food at the cookout?,1K,316,173,https://twitter.com/YouTube/status/1698402981748584631
@YouTube,touched down in Vegas,1.5K,155,183,https://twitter.com/YouTube/status/1698093523646423285
@YouTube,Get $50 off,328,58,44,https://twitter.com/YouTube/status/1698093531515002951
@YouTube,Terms & embargoes apply. No refunds.,218,32,23,https://twitter.com/YouTube/status/1698093533867987422
@YouTube,just watched a timelapse video of a dandelion blooming. those little guys work hard!,718,126,126,https://twitter.com/YouTube/status/1698085892521398297
@YouTube,reply to this with the video that taught you everything you know,1.1K,402,189,https://twitter.com/YouTube/status/1698033046409159119
@YouTube,shout out to the creators creating tutorials about creating tutorials,1.3K,218,245,https://twitter.com/YouTube/status/1697965096603918787
@YouTube,trying to find the best bbq tutorial for this weekend,814,178,141,https://twitter.com/YouTube/status/1697746156187476234
@YouTube,asmr to horror movie trailer is the video equivalent of jumping in a freezing lake after soaking in a hot tub,726,100,148,https://twitter.com/YouTube/status/1697700858064953604
@YouTube,drop the first video on your labor day weekend playlist,1K,337,175,https://twitter.com/YouTube/status/1697670657167790265
@YouTube,september aka return of my tiny desk concert era,1K,116,185,https://twitter.com/YouTube/status/1697610260922405006
@YouTube,what video game soundtrack immediately makes you feel like a kid again?,1.7K,846,237,https://twitter.com/YouTube/status/1695813419264356499
@YouTube,what’s the one video you’re putting on for a 5-minute dance party?,1.2K,375,168,https://twitter.com/YouTube/status/1695783256010989851
@YouTube,what’s one book you wish you could erase from your memory so you could read it again for the first time,1.1K,446,185,https://twitter.com/YouTube/status/1695556730279579873
@YouTube,name a classic game that would still be a hit if it were released today,3.2K,1.4K,360,https://twitter.com/YouTube/status/1695496330825630061
@YouTube,we hid QR codes in,1.2K,105,95,https://twitter.com/YouTube/status/1695466133988483223
@YouTube,good things come in threes,401,53,32,https://twitter.com/YouTube/status/1695466184013955153
@YouTube,Not a winner? There’s still time to score $75 off NFL Sunday Ticket through 8/28!,203,30,20,https://twitter.com/YouTube/status/1695466186618605935
@YouTube,my morning routine includes watching videos of morning routines,3.5K,311,325,https://twitter.com/YouTube/status/1695435935565959381
@YouTube,Should we drop some hints??,1.6K,139,155,https://twitter.com/YouTube/status/1695256968183554287
@YouTube,"Hint: We’ll give you 8,000,000 guesses where we hid the last two codes!",157,43,24,https://twitter.com/YouTube/status/1695256969349673369
@YouTube,No purchase req'd. US only. 18+. CC req'd to redeem prize. Rules here:,142,17,18,https://twitter.com/YouTube/status/1695256970649891233
